id,comentario,anotator1,anotator2,anotator3,label_final,links_post,account_post
6741,"Pensando na geopolítica atual, é muito estranho esse tipo de parceria…",0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6742,Verdadeiros HOMENS DE DEUS ……..A BONDADE DE DEUS DENTRO DELES E A IMAGEM DE DEUS POR FORA ….lindos … Deus abençoe todos vocês os guarda e os livre de todo mal espiritual e de homens sanguinários.💚🩵💙🙏,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6743,Perfeito!! Tem gabarito pra fazer o que está fazendo. Muito bom!!!,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6744,Adorei a música 😍❤️✨,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6745,Foto de milhões!!,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6746,Parabéns Bolsonaro Parabéns Você me representa Parabéns Brasil Parabéns Parabéns Bahrein Parabéns,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6747,PARABÉNS FAMÍLIA ABENÇOADA por Deus 🙏👏👏👏👏💛💚💛💚💛💚🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6748,Liberdade é VIDA. 👏👏 tamo junto.,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6749,Parabéns Eduardo Bolsonaro merece o nosso respeito!!🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6750,Chic esses filhos do mito 👏👏,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6751,Bem relacionado 👏👏👏👏🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6752,"@bolsonarosp traz esse pessoal ali, aqui para o Brasil!",0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6753,Parabéns Deputado Eduardo Bolsonaro pelo esforço que vc está fazendo e mostrando a nossa realidades ao mundo a fora! 👏🏻👏🏻👏🏻👊🏼🇧🇷,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6754,@dieguera_ Ele ñ é filho d Lula.,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6755,Nosso guerreiro ❤️❤️😍,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6756,Uau que legal ! Excelente,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6757,Deputado Eduardo nos dá segurança. você sei pai e seu irmão e nossa primeira Dama. Deus sempre esteja os abençoando Amém Amo vocês,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6758,Deus Pátria Famílias e liberdades amém,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6759,Na verdade querem aumentar para 28%.,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6760,"Muito bom, ministro Haddad! 👏🏽👏🏾👏🏿",0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6761,Cade a diversidade Haddad?,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6762,Taxou a entrada advogado?,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6763,"@mauricioysilva seu comentário foi taxado em R$92,00",0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6764,@alexcassimir Olá vamos ser taxados de novo?😢,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6765,@debora_martina___ 92% é justo aonde kkkk,0,1,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6766,@kevenfer7 Não estou defendendo as taxações,0,0,1,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6767,"Que isso glr, vcs n sabem conversar sem ofender?",0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6768,👏👏👏👏👏. Não poderia está em mãos melhores!,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6769,Vamos abaixar essa remessa conforme aí meu brother.,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6770,Libera o Projeto de Lei do saque aniversário ❗❗❗,0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6771,"@giselecordeiros kkkkkkkkkkkk calma, calma, é só o começo",0,0,0,0,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6772,Parabéns pelo excelente trabalho sr Haddad,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6773,Nunca foi sorte !!!👏,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6774,Verdadeiro homem de bem 👏👏👏❤️❤️❤️ te cuida amigo... deus te abençoe,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6775,E o DPVAT no BRASIL?.,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6776,"Cooperação internacional, desenvolvimento, respeito às leis brasileiras, força e paz na luta, Ministro @fernandohaddadoficial",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6777,Haddad!!! O maior gestor público do Brasil.,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6778,"Fora USA! Aliar-se ao USA, significa opor-se so resto do mundo. Fora#USA!",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6779,"Vai se confirmando o que nós já sabíamos, presidente Lula e sua equipe fazendo o melhor governo da história.",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6780,"Sempre juntos, professor ❤️",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6781,Grande Haddad,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6782,9 meses de progresso. Parabéns Haddad Lula 👏,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6783,"Parabéns p trabalho, respeito, elegancia, Deus abençoe o Sr. Equipe, e Presidente Lula.",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6784,Bora acabar com a fome e fazer o Brasil avançar,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6785,Esse é aquele que simplesmente SANEOU as contas da cidade de SP. Agora o negacionista presencia o salto gigantesco na economia brasileira 🇧🇷⭐🙌🏼,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6786,Melhor prefeito de SP 😢,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6787,"Outra boa notícia, @fernandohaddadoficial : A NOSSA CATEGORIA AFIRMA QUE A PARTIR DO NOSSO ENCONTRO, À PORTA DO MGI , PASSAMOS A ACREDITAR QUE A SUA VOZ IRÁ ECOAR PARA QUE ONNOSSOS #PLANODECARREIRASERVIDORESADMINISTRATIVOSMTE aconteça agora !!!! Estamos lá, com o SECRETÁRIO JOSÉ FEIJÓO. Fala com @estherdweck_ que a nossa história cabe nesse capítulo do maravilhoso LIVRO CHAMADO NOVO BRASIL.🇧🇷. Converse com @lulaoficial , também !!!!! Teremos uma próxima rodada , semana que vem . Escreva uma carta de AM❤️R à essa categoria. Nós do @comandonacionalmte , confiamos no MINISTRO @fernandohaddadoficial , e no HOMEM HADDAD.💰❤🇧🇷",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6788,👏👏👏👏Excelente Ministro !!! Parabéns Haddad!👏👏👏,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6789,"Enorme interesse em investir no agronegócio aqui, depois da queda do MARCO TEMPORAL?",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6790,"Haddad sinônimo de competência, inteligência e dinamismo. Melhor Ministro da Economia que o Brasil já teve.",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6791,"Cara, vc é demais. Tenho maior orgulho de apoiar suas ideias, sua trajetória política.👏",0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad
6792,"Confio muito na sua competência, inteligência e calma, para resolver tudo da melhor maneira!!! Avante Grande Ministro!!!🤩👏👏🙏👏",0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6793,@m1gu3lsth qual comentário de extrema direita seria?,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6794,@francinhaclara A receita federal é um órgão de quem? Não é do governo?😂😂,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6795,Não se esqueçam dos pensionistas por favor 🙌🙌🙌🙌🙌,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6796,2026 você lembra de fazer o L de novo. Lembre-se que o importante é que o Amor venceu.,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6797,"O Ministro do Trabalho, Luiz Marinho, planeja propor ao Conselho Curador do Fundo de Garantia por Tempo de Serviço (FGTS), a suspensão da antecipação do saque-aniversário. Essa medida funciona como um empréstimo bancário, com um limite de juros de 2,05% ao mês, que é significativamente menor do que os juros do cheque especial e do rotativo do cartão de crédito.",0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6798,"- [ ] O ministro acrescentou que o FGTS tem funções importantes, sendo a principal delas proteger o trabalhador em caso de perda de emprego. Há também o papel de ajudar a financiar a política de habitação no País. Em todos esses aspectos, o trabalhador de baixa renda é o maior beneficiado, apontou Marinho.",0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6799,"“O saque-aniversário, apesar de necessitar de melhorias, como o fim da carência de 25 meses para acessar o FGTS em caso de demissão, é um programa excelente para o cidadão, pois dá a ele acesso imediato a recursos que são seus mas que estão retidos compulsoriamente pelo governo, rendendo menos que a inflação”, opinou.",0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6800,"O ministro do Trabalho e Emprego, Luiz Marinho, se autonomeou para o Conselho Fiscal do Serviço Social do Comércio (Sesc), no lugar do Gilberto Carvalho, ex-ministro no governo de Dilma Rousseff. O salário pode chegar a R$ 28,6 mil se ele comparecer a todas as reuniões, e é cumulativo ao salário de ministro. Por cada participação em uma das seis reuniões mensais do Conselho, Marinho receberá R$ 4,7 mil.",0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6801,Libera nosso fgts,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6802,"Eai ministro? Quase um mês que autorizou o desconto dos carros mas o site não funciona pra faturar os pedidos. 15 dias carro parado na concessionária, a gente precisanfo do carro pra trabalhar",0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6803,Vamos valorizar está idéia #dezpelé 😍,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6804,Parabéns Ministro. Competència e honestidade.,0,0,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6805,Posso comprar com o MEU DINHEIRO onde eu quiser!?,0,1,0,0,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6806,Amo a obra de Jeferson Tenório é maravilhosa,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6807,Comprei o meu 😍,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6808,Toda solidariedade a @jeferson.tenorio.9 ! Não à censura!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6809,Livro maravilhoso e impactante! Absurdo a censura!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6810,Excelente livro. Todos deveriam ler!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6811,@daniellebraga_fotografia obrigada pelo livro. Já começo a ler.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6812,Avesso da pele: relato sensível da condição do negro na sociedade brasilera e a eterna dívida social!!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6813,Todo apoio a esse brilhante escritor.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6814,Salve salve os livros q nos ajudam a abrir portas mentais,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6815,Vou adquirir e ler,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6816,Aproveitem e leiam Estela sem Deus também que é tão espetacular quanto.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6817,Eu também espero. Que seu livro venda muito. Amanhã vou comprar o meu.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6818,"Livro excelente, vale muito a leitura e reflexão 🧐📖",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6819,"👏👏👏👏👏 Jefferson Tenório, autor de livros obrigatórios. Retrata o Brasil que muitos negam!",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6820,"Como o preço do livro está um pouco elevado pra mim no momento, comprei o Estela Sem deus e na próxima oportunidade comprarei os demais livros dele q são tão elogiados quanto o q foi proibido.✊🏻",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6821,"Desculpa li rápido e acabei tirando conclusões precipitadas, sim deve ser uma ótima leitura e certamente mais obras sobre outros assuntos são necessárias mesmo que os temas sejam pelo vieis político.",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6822,"Li este livro ano passado, não dá para acreditar que foi censurado.",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6823,"Minha neta de 20 anos leu ano passado e me recomendou, ela contou que se emocionou com esse livro! Vou ler também!",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6824,"Vai ocorrer efeito contrário. Na minha ignorância, eu nem sabia que esse livro existia. Agora já encomendei pra ler.",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6825,"Manuela, você é maravilhosa!",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6826,@manueladavila querida e que grande @jeferson.tenorio.9 ! Avesso da Pele é também um grande presente para qualquer data.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6827,O Avesso da Pele é genial!!!! E Estela sem Deus é o meu preferido de @jeferson.tenorio.9 !!!!! Leiam!!!!!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6828,Espero muito que o efeito seja o contrário: todo mundo lendo e amando ler Tenório!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6829,"eu li, por sua indicação. necessário! 🙌❤️",0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6830,@numretratofalado obrigada @jeferson.tenorio.9 por essa obra.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6831,Vai dar casamento,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6832,Li.. e recomendo! 👏👏,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6833,A leitura de O Avesso da Pele é fundamental!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6834,Eu sou muito fã do Jeferson Tenório. Li o avesso da pele e Estela sem Deus.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6835,Já na minha lista para comprar,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6836,@geannerocha Livro maravilhoso e necessário!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6837,"Pô, mandou bem demais nessa",0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6838,Amei os doguinhos 😍,0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6839,Aquele pratinho do vaso de planta tava com terra não areia.,0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6840,Bom demais! 😍😍❤️❤️❤️👏🏼👏🏼👏🏼🇧🇷🇧🇷🇧🇷#brasilunidocontradengue,0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6841,Manu esqueceu de mim. Pega meu número🔥,0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6842,"Na verdade, a maior mensagem que eu tirei da propaganda foi 'tenha cachorros em casa pra espantar a dengue'",0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6843,"@brunolourenco2009 Desde que eu me conheço por gente se fala em prevenção de Dengue, inclusive os Agentes Sanitárias trabalham pra isso.",0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6844,Dengue precisa e de vacina né de vídeo bonito não cadê as vacina,0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6845,"Já tive dengue hemorrágica, não é nada legal! Parabéns pelo aporte Manu 🌷🙏",0,0,0,0,https://www.instagram.com/p/C3DMj-wsM12/,Manuela d'Ávila
6846,"Essa guerreira é a minha deputada. Honesta, corajosa e incansável. Amoooo. 👏🏼👏🏼💛💚💛💚🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6847,"Ela é sim, competente, inteligente, mastenho muito estima e respeito muitos outros da direita. Gente maravilhosas! Amo os.",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6848,Os defensores da PATRIA.,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6849,"A base tem que ser a honestidade, a lisura e com nosso presidente, Bolsonaro diz: Deus acima de tudo!",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6850,O povo conta muito com todos,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6851,"Avante direita, o Brasil está precisando de mais ações do que narrativas, 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6852,estamos com vocês 👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷💯💯💯💯,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6853,Não existe nova direita. Quem é direita é direita,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6854,Adoro este linda pessoa guerreira batalhadora nosso orgulho Carla Zambelli Brasil te ama 🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6855,Que DEUS capacite todos políticos da direita pra lutarem por nosso país,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6856,"Minha querida Deputada Carla Zambelle. Vc é,uma grande guerreira. Deus está sempre ao seu lado, para qualquer batalha que for enfrentar. Que Deus lhe abençoe sempre, com as mais grandiosas vitórias!👏👏👏👏👏👏💪🌹🌹🌹🌹⚘️⚘️⚘️🍀🍀🍀🍀",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6857,"👏👏👏,ela merece todo o nosso respeito, é uma guerreira",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6858,Deus seja louvado!! 💚💛🇧🇷,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6859,Esse é o conteúdo que fará a direita ter motivos pra continuar,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6860,"Cadê o @gusgayer dessa capa, um dos maiores protagonistas da direita??",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
6861,Homem de reputação ilibada e saber jurídico.👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
6862,O senado é composto por políticos. Por isso zanin será aprovado,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
6863,"@vanfernandez.adv Sendo a senhorita, uma agente do Direito. AONDE exatamente, fica O PRINCÍPIO da IMPESSOALIDADE ou FINALIDADE, referido na constituição de 1988 (art. 37, caput)? Dentro da sua capacidade Intelectual, e saber jurídico.",0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
6864,Parabéns Zanin! Lula o melhor presidente do Brasil!😍❤️,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
6865,"Isto deveria se exigir para ocupar o cargo um juiz , e não um advogado ...",0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
6866,Parabéns pela escolha,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
6867,Excelente indicação. Nosso novo Ministro 👏👏👏,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
